id;about;length;visit;season;day;month;year;session;part;date;subject;groups;format;title;speaker
topology_from_differentiable_viewpoint(session-7-2)-course-sharif-jafari-spring-1391;;;;;;;;7;2;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-14-1)-course-sharif-jafari-spring-1391;;;;;;;;14;1;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-14-2)-course-sharif-jafari-spring-1391;;;;;;;;14;2;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-15-1)-course-sharif-jafari-spring-1391;;;;;;;;15;1;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-15-2)-course-sharif-jafari-spring-1391;;;;;;;;15;2;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-16-1)-course-sharif-jafari-spring-1391;;;;;;;;16;1;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-16-2)-course-sharif-jafari-spring-1391;;;;;;;;16;2;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-17-1)-course-sharif-jafari-spring-1391;;;;;;;;17;1;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-18-1)-course-sharif-jafari-spring-1391;;;;;;;;18;1;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-18-2)-course-sharif-jafari-spring-1391;;;;;;;;18;2;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-19-1)-course-sharif-jafari-spring-1391;;;;;;;;19;1;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-19-2)-course-sharif-jafari-spring-1391;;;;;;;;19;2;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-2-1)-course-sharif-jafari-spring-1391;;;;;;;;2;1;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-2-2)-course-sharif-jafari-spring-1391;;;;;;;;2;2;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-20-1)-course-sharif-jafari-spring-1391;;;;;;;;20;1;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-21)-course-sharif-jafari-spring-1391;;;;;;;;21;-;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-22-1)-course-sharif-jafari-spring-1391;;;;;;;;22;1;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-22-2)-course-sharif-jafari-spring-1391;;;;;;;;22;2;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-23-1)-course-sharif-jafari-spring-1391;;;;;;;;23;1;;root;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-23-2)-course-sharif-jafari-spring-1391;;;;;;;;23;2;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
topology_from_differentiable_viewpoint(session-23-3)-course-sharif-jafari-spring-1391;;;;;;;;23;3;;;topology_from_differentiable_topology_from_differentiable_viewpoint-spring91;avi;;
applied_stochastic_processes(session-4-1)-course-sharif-alishahi-spring-1391;;;;;;;;4;1;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-4-2)-course-sharif-alishahi-spring-1391;;;;;;;;4;2;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-5-1)-course-sharif-alishahi-spring-1391;;;;;;;;5;1;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-8-2)-course-sharif-alishahi-spring-1391;;;;;;;;8;2;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-9)-course-sharif-alishahi-spring-1391;;;;;;;;9;-;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-12)-course-sharif-alishahi-spring-1391;;;;;;;;12;-;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-13-1)-course-sharif-alishahi-spring-1391;;;;;;;;13;1;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-13-2)-course-sharif-alishahi-spring-1391;;;;;;;;13;2;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-17-1)-course-sharif-alishahi-spring-1391;;;;;;;;17;1;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-17-2)-course-sharif-alishahi-spring-1391;;;;;;;;17;2;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-18-1)-course-sharif-alishahi-spring-1391;;;;;;;;18;1;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-21-2)-course-sharif-alishahi-spring-1391;;;;;;;;21;2;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-22-1)-course-sharif-alishahi-spring-1391;;;;;;;;22;1;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-22-2)-course-sharif-alishahi-spring-1391;;;;;;;;22;2;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-23-1)-course-sharif-alishahi-spring-1391;;;;;;;;23;1;;;applied_stochastic_processes-spring91;avi;;
a_geomtric_view_to_algebraic_number_theory_1(session-6)-course-sharif-rastegar-fall-1391;;;;;;;;6;-;;;a_geomtric_view_to_algebraic_number_theory_1-fall91;avi;;
biological_math(session-10)-course-sharif-abbasian_fotuhi_razvan-spring-1391;;;;;;;;10;-;;;biological_math-spring91;avi;;
biological_math(session-14-1)-course-sharif-abbasian_fotuhi_razvan-spring-1391;;;;;;;;14;1;;root;biological_math-spring91;avi;;
biological_math(session-18)-course-sharif-abbasian_fotuhi_razvan-spring-1391;;;;;;;;18;-;;;biological_math-spring91;avi;;
biological_math(session-22)-course-sharif-abbasian_fotuhi_razvan-spring-1391;;;;;;;;22;-;;;biological_math-spring91;avi;;
biological_math(session-4)-course-sharif-abbasian_fotuhi_razvan-spring-1391;;;;;;;;4;-;;;biological_math-spring91;avi;;
algebra_2(session-3-2)-course-sharif-jafari-spring-1392;;;;;;;;3;2;;;algebra_2-spring92;avi;;
algebra_2(session-4-1)-course-sharif-jafari-spring-1392;;;;;;;;4;1;;;algebra_2-spring92;avi;;
algebra_2(session-4-2)-course-sharif-jafari-spring-1392;;;;;;;;4;2;;;algebra_2-spring92;avi;;
algebra_2(session-5-1)-course-sharif-jafari-spring-1392;;;;;;;;5;1;;;algebra_2-spring92;avi;;
algebra_2(session-5-2)-course-sharif-jafari-spring-1392;;;;;;;;5;2;;;algebra_2-spring92;avi;;
algebra_2(session-6-1)-course-sharif-jafari-spring-1392;;;;;;;;6;1;;;algebra_2-spring92;avi;;
algebra_2(session-6-2)-course-sharif-jafari-spring-1392;;;;;;;;6;2;;;algebra_2-spring92;avi;;
algebra_2(session-7-1)-course-sharif-jafari-spring-1392;;;;;;;;7;1;;;algebra_2-spring92;avi;;
algebra_2(session-7-2)-course-sharif-jafari-spring-1392;;;;;;;;7;2;;;algebra_2-spring92;avi;;
algebra_2(session-8-1)-course-sharif-jafari-spring-1392;;;;;;;;8;1;;;algebra_2-spring92;avi;;
algebra_2(session-8-2)-course-sharif-jafari-spring-1392;;;;;;;;8;2;;;algebra_2-spring92;avi;;
algebra_2(session-9-1)-course-sharif-jafari-spring-1392;;;;;;;;9;1;;;algebra_2-spring92;avi;;
algebra_2(session-9-2)-course-sharif-jafari-spring-1392;;;;;;;;9;2;;;algebra_2-spring92;avi;;
algebra_2(session-11-2)-course-sharif-jafari-spring-1392;;;;;;;;11;2;;;algebra_2-spring92;avi;;
algebra_2(session-12-1)-course-sharif-jafari-spring-1392;;;;;;;;12;1;;;algebra_2-spring92;avi;;
algebra_2(session-12-2)-course-sharif-jafari-spring-1392;;;;;;;;12;2;;;algebra_2-spring92;avi;;
algebra_2(session-13-1)-course-sharif-jafari-spring-1392;;;;;;;;13;1;;root;algebra_2-spring92;avi;;
algebra_2(session-13-2)-course-sharif-jafari-spring-1392;;;;;;;;13;2;;;algebra_2-spring92;avi;;
algebra_2(session-14-1)-course-sharif-jafari-spring-1392;;;;;;;;14;1;;;algebra_2-spring92;avi;;
algebra_2(session-14-2)-course-sharif-jafari-spring-1392;;;;;;;;14;2;;;algebra_2-spring92;avi;;
algebra_2(session-15-1)-course-sharif-jafari-spring-1392;;;;;;;;15;1;;;algebra_2-spring92;avi;;
algebra_2(session-15-2)-course-sharif-jafari-spring-1392;;;;;;;;15;2;;;algebra_2-spring92;avi;;
algebra_2(session-16-1)-course-sharif-jafari-spring-1392;;;;;;;;16;1;;;algebra_2-spring92;avi;;
algebra_2(session-16-2)-course-sharif-jafari-spring-1392;;;;;;;;16;2;;;algebra_2-spring92;avi;;
algebra_2(session-18-2)-course-sharif-jafari-spring-1392;;;;;;;;18;2;;;algebra_2-spring92;avi;;
algebra_2(session-18-3)-course-sharif-jafari-spring-1392;;;;;;;;18;3;;;algebra_2-spring92;avi;;
algebra_2(session-2-1)-course-sharif-jafari-spring-1392;;;;;;;;2;1;;;algebra_2-spring92;avi;;
algebra_2(session-2-2)-course-sharif-jafari-spring-1392;;;;;;;;2;2;;;algebra_2-spring92;avi;;
topics_in_analysis(session-1)-course-sharif-moghaddasi-fall-1391;;;;;;;;1;-;;;topics_in_analysis-fall91;avi;;
topics_in_analysis(session-13-1)-course-sharif-moghaddasi-fall-1391;;;;;;;;13;1;;;topics_in_analysis-fall91;avi;;
topics_in_analysis(session-18)-course-sharif-moghaddasi-fall-1391;;;;;;;;18;-;;;topics_in_analysis-fall91;avi;;
topics_in_analysis(session-22-2)-course-sharif-moghaddasi-fall-1391;;;;;;;;22;2;;;topics_in_analysis-fall91;avi;;
topics_in_analysis(session-4-1)-course-sharif-moghaddasi-fall-1391;;;;;;;;4;1;;;topics_in_analysis-fall91;avi;;
algebraic_geometry_1(session-5-1)-course-sharif-jafari-spring-1392;;;;;;;;5;1;;;algebraic_geometry_1-spring92;avi;;
algebraic_geometry_1(session-5-2)-course-sharif-jafari-spring-1392;;;;;;;;5;2;;;algebraic_geometry_1-spring92;avi;;
algebraic_geometry_1(session-6-1)-course-sharif-jafari-spring-1392;;;;;;;;6;1;;;algebraic_geometry_1-spring92;avi;;
algebraic_geometry_1(session-6-2)-course-sharif-jafari-spring-1392;;;;;;;;6;2;;root;algebraic_geometry_1-spring92;avi;;
algebraic_geometry_1(session-7-1)-course-sharif-jafari-spring-1392;;;;;;;;7;1;;;algebraic_geometry_1-spring92;avi;;
algebraic_geometry_1(session-7-2)-course-sharif-jafari-spring-1392;;;;;;;;7;2;;;algebraic_geometry_1-spring92;avi;;
algebraic_geometry_1(session-8-1)-course-sharif-jafari-spring-1392;;;;;;;;8;1;;;algebraic_geometry_1-spring92;avi;;
algebraic_geometry_1(session-8-2)-course-sharif-jafari-spring-1392;;;;;;;;8;2;;;algebraic_geometry_1-spring92;avi;;
algebraic_geometry_1(session-9-1)-course-sharif-jafari-spring-1392;;;;;;;;9;1;;;algebraic_geometry_1-spring92;avi;;
statistics(session-1)-course-sharif-alishahi-spring-1387;;;;;;;;1;-;;;statistics-spring87;avi;;
statistics(session-20)-course-sharif-alishahi-spring-1387;;;;;;;;20;-;;;statistics-spring87;avi;;
statistics(session-21)-course-sharif-alishahi-spring-1387;;;;;;;;21;-;;;statistics-spring87;avi;;
statistics(session-22)-course-sharif-alishahi-spring-1387;;;;;;;;22;-;;;statistics-spring87;avi;;
statistics(session-23)-course-sharif-alishahi-spring-1387;;;;;;;;23;-;;;statistics-spring87;avi;;
statistics(session-3)-course-sharif-alishahi-spring-1387;;;;;;;;3;-;;;statistics-spring87;avi;;
probability(session-1-2)-course-sharif-alishahi-fall-1388;;;;;;;;1;2;;;probability-fall88;avi;;
probability(session-10)-course-sharif-alishahi-fall-1388;;;;;;;;10;-;;;probability-fall88;avi;;
probability(session-11)-course-sharif-alishahi-fall-1388;;;;;;;;11;-;;;probability-fall88;avi;;
probability(session-12)-course-sharif-alishahi-fall-1388;;;;;;;;12;-;;;probability-fall88;avi;;
probability(session-13)-course-sharif-alishahi-fall-1388;;;;;;;;13;-;;;probability-fall88;avi;;
probability(session-14)-course-sharif-alishahi-fall-1388;;;;;;;;14;-;;;probability-fall88;avi;;
probability(session-15)-course-sharif-alishahi-fall-1388;;;;;;;;15;-;;;probability-fall88;avi;;
probability(session-16)-course-sharif-alishahi-fall-1388;;;;;;;;16;-;;;probability-fall88;avi;;
probability(session-17)-course-sharif-alishahi-fall-1388;;;;;;;;17;-;;root;probability-fall88;avi;;
probability(session-9)-course-sharif-alishahi-fall-1388;;;;;;;;9;-;;;probability-fall88;avi;;
probability(session-19)-course-sharif-alishahi-fall-1388;;;;;;;;19;-;;;probability-fall88;avi;;
probability(session-2)-course-sharif-alishahi-fall-1388;;;;;;;;2;-;;;probability-fall88;avi;;
probability(session-20)-course-sharif-alishahi-fall-1388;;;;;;;;20;-;;;probability-fall88;avi;;
probability(session-21)-course-sharif-alishahi-fall-1388;;;;;;;;21;-;;;probability-fall88;avi;;
probability(session-22)-course-sharif-alishahi-fall-1388;;;;;;;;22;-;;;probability-fall88;avi;;
probability(session-23)-course-sharif-alishahi-fall-1388;;;;;;;;23;-;;;probability-fall88;avi;;
probability(session-24)-course-sharif-alishahi-fall-1388;;;;;;;;24;-;;;probability-fall88;avi;;
probability(session-25)-course-sharif-alishahi-fall-1388;;;;;;;;25;-;;;probability-fall88;avi;;
applied_stochastic_processes(session-16-2)-course-sharif-alishahi-spring-1391;;;;;;;;16;2;;;applied_stochastic_processes-spring91;avi;;
a_geomtric_view_to_algebraic_number_theory_1(session-17)-course-sharif-rastegar-fall-1391;;;;;;;;17;-;;;a_geomtric_view_to_algebraic_number_theory_1-fall91;avi;;
calculus_2(session-1)-course-sharif-shahshahani-spring-1388;;;;;;;;1;-;;;calculus_2-spring88;avi;;
combinatorics_and_applications(session-14-1)-course-sharif-jafari-fall-1391;;;;;;;;14;1;;;combinatorics_and_applications-fall91;avi;;
dynamic_systems(session-11-4)-course-sharif-razvan-fall-1391;;;;;;;;11;4;;;dynamic_systems-fall91;avi;;
financial_mathematics(session-1)-course-sharif-alishahi-spring-1388;;;;;;;;1;-;;;financial_mathematics-spring88;avi;;
linear_algebra(session-22-1)-course-sharif-shahshahani-fall-1390;;;;;;;;22;1;;;linear_algebra-fall90;avi;;
majalle_shafahi_03(azar)(circle_packing-1)-seminar-sharif-kamali_nejad-fall-1391;;;;;;;;-;-;;;oral_journal(circle_packing-1)-seminar-sharif-kamali_nejad-fall-1391,speech;avi;;
topics_in_analysis(session-8-1)-course-sharif-moghaddasi-fall-1391;;;;;;;;8;1;;;topics_in_analysis-fall91,speech;avi;;
majalle_shafahi_03(azar)(circle_packing-2)-seminar-sharif-kamali_nejad-fall-1391;;;;;;;;-;-;;;oral_journal(circle_packing-2)-seminar-sharif-kamali_nejad-fall-1391,speech;avi;;
majalle_shafahi_03(azar)(panel_discussion_after_education)-seminar-sharif-teachers-fall-1391;;;;;;;;-;-;;root;oral_journal(panel_discussion_after_education)-seminar-sharif-teachers-fall-1391,speech;avi;;
majalle_shafahi_03(azar)(riemanns_hypothesis-1)-seminar-sharif-salavati-fall-1391;;;;;;;;-;-;;;oral_journal(riemanns_hypothesis-1)-seminar-sharif-salavati-fall-1391,speech;avi;;
majalle_shafahi_03(azar)(riemanns_hypothesis-2)-seminar-sharif-salavati-fall-1391;;;;;;;;-;-;;;oral_journal(riemanns_hypothesis-2)-seminar-sharif-salavati-fall-1391,speech;avi;;
majalle_shafahi_01(mehr)(editors_speech_sand_piles)-seminar-sharif-farhudi-fall-1391;;;;;;;;-;-;;;oral_journal(editors_speech_sand_piles)-seminar-sharif-farhudi-fall-1391,speech;avi;;
linear_algebra(session-10-1)-course-sharif-shahshahani-fall-1390;;;;;;;;10;1;;;linear_algebra-fall90;avi;;
linear_algebra(session-10-2)-course-sharif-shahshahani-fall-1390;;;;;;;;10;2;;;linear_algebra-fall90;avi;;
linear_algebra(session-11-1)-course-sharif-shahshahani-fall-1390;;;;;;;;11;1;;;linear_algebra-fall90;avi;;
linear_algebra(session-11-2)-course-sharif-shahshahani-fall-1390;;;;;;;;11;2;;;linear_algebra-fall90;avi;;
linear_algebra(session-12-1)-course-sharif-shahshahani-fall-1390;;;;;;;;12;1;;;linear_algebra-fall90;avi;;
linear_algebra(session-12-2)-course-sharif-shahshahani-fall-1390;;;;;;;;12;2;;;linear_algebra-fall90;avi;;
linear_algebra(session-13-1)-course-sharif-shahshahani-fall-1390;;;;;;;;13;1;;;linear_algebra-fall90;avi;;
linear_algebra(session-13-2)-course-sharif-shahshahani-fall-1390;;;;;;;;13;2;;;linear_algebra-fall90;avi;;
majalle_shafahi_01(mehr)(kakeya_problem_measure_theory_and_harm)-seminar-sharif-alishahi-fall-1391;;;;;;;;-;-;;;oral_journal(kakeya_problem_measure_theory_and_harm)-seminar-sharif-alishahi-fall-1391,speech;avi;;
partial_differential_equations(session-11)-course-sharif-fotouhi-spring-1392;;;;;;;;11;-;;;partial_differential_equations-spring92;avi;;
partial_differential_equations(session-3)-course-sharif-fotouhi-spring-1392;;;;;;;;3;-;;;partial_differential_equations-spring92;avi;;
probability(session-1-1)-course-sharif-alishahi-fall-1388;;;;;;;;1;1;;;probability-fall88;avi;;
probability(session-18)-course-sharif-alishahi-fall-1388;;;;;;;;18;-;;;probability-fall88;avi;;
probability(session-3)-course-sharif-alishahi-fall-1388;;;;;;;;3;-;;;probability-fall88;avi;;
probability(session-8)-course-sharif-alishahi-fall-1388;;;;;;;;8;-;;;probability-fall88;avi;;
randomized_analysis(session-1)-course-sharif-alishahi-spring-1388;;;;;;;;1;-;;;randomized_analysis-spring88;avi;;
randomized_analysis(session-3)-course-sharif-alishahi-spring-1388;;;;;;;;3;-;;root;randomized_analysis-spring88;avi;;
random_matrix(session-3)-course-sharif-alishahi-spring-1392;;;;;;;;3;-;;;random_matrix-spring92;avi;;
real_analysis(session-14-2)-course-sharif-alishahi-fall-1390;;;;;;;;14;2;;;real_analysis-fall90;avi;;
real_analysis(session-20-2)-course-sharif-alishahi-fall-1390;;;;;;;;20;2;;;real_analysis-fall90;avi;;
real_analysis(session-3-1)-course-sharif-alishahi-fall-1390;;;;;;;;3;1;;;real_analysis-fall90;avi;;
linear_algebra(session-8-2)-course-sharif-shahshahani-fall-1390;;;;;;;;8;2;;;linear_algebra-fall90;avi;;
linear_algebra(session-9-1)-course-sharif-shahshahani-fall-1390;;;;;;;;9;1;;;linear_algebra-fall90;avi;;
linear_algebra(session-9-2)-course-sharif-shahshahani-fall-1390;;;;;;;;9;2;;;linear_algebra-fall90;avi;;
linear_algebra(session-14-2)-course-sharif-shahshahani-fall-1390;;;;;;;;14;2;;;linear_algebra-fall90;avi;;
linear_algebra(session-15-1)-course-sharif-shahshahani-fall-1390;;;;;;;;15;1;;;linear_algebra-fall90;avi;;
linear_algebra(session-15-2)-course-sharif-shahshahani-fall-1390;;;;;;;;15;2;;;linear_algebra-fall90;avi;;
linear_algebra(session-16-1)-course-sharif-shahshahani-fall-1390;;;;;;;;16;1;;;linear_algebra-fall90;avi;;
linear_algebra(session-16-2)-course-sharif-shahshahani-fall-1390;;;;;;;;16;2;;;linear_algebra-fall90;avi;;
linear_algebra(session-17-1)-course-sharif-shahshahani-fall-1390;;;;;;;;17;1;;;linear_algebra-fall90;avi;;
linear_algebra(session-17-2)-course-sharif-shahshahani-fall-1390;;;;;;;;17;2;;;linear_algebra-fall90;avi;;
linear_algebra(session-18-1)-course-sharif-shahshahani-fall-1390;;;;;;;;18;1;;;linear_algebra-fall90;avi;;
linear_algebra(session-19-1)-course-sharif-shahshahani-fall-1390;;;;;;;;19;1;;;linear_algebra-fall90;avi;;
linear_algebra(session-19-2)-course-sharif-shahshahani-fall-1390;;;;;;;;19;2;;;linear_algebra-fall90;avi;;
linear_algebra(session-2)-course-sharif-shahshahani-fall-1390;;;;;;;;2;-;;;linear_algebra-fall90;avi;;
linear_algebra(session-20-1)-course-sharif-shahshahani-fall-1390;;;;;;;;20;1;;;linear_algebra-fall90;avi;;
linear_algebra(session-20-2)-course-sharif-shahshahani-fall-1390;;;;;;;;20;2;;;linear_algebra-fall90;avi;;
